id,phase,block,seq_id,weight1,weight2,weight3,weight4,sorted1,sorted2,sorted3,sorted4,evidence,p_left,n_different,response,rt,rank_cue1,rank_cue2,rank_cue3,rank_cue4,c1_left,c2_left,c3_left,c4_left,c1_right,c2_right,c3_right,c4_right
352,3,1,113,0,-0.6,0.6,0,0.6,-0.6,0,0,0,0.5,2,1,1.248321888,4,2,1,3,1,2,1,2,2,1,1,2
352,3,1,90,0,0,0,0.6,0,0,0.6,0,0.6,0.799239991,1,1,1.25700633,4,2,1,3,2,1,1,2,2,1,2,2
352,3,1,81,0,0,0.6,-0.6,0.6,0,-0.6,0,0,0.5,2,1,1.216759017,4,2,1,3,1,1,2,1,2,1,1,1
352,3,1,55,0,0.6,0,0,0,0.6,0,0,0.6,0.799239991,1,-1,1.152198412,4,2,1,3,2,1,1,2,2,2,1,2
352,3,1,53,0,-0.6,-0.6,0,-0.6,-0.6,0,0,-1.2,0.059350943,2,-1,0.837652861,4,2,1,3,2,2,2,1,1,1,2,1
352,3,1,112,-0.6,0,0,0.6,0,0,0.6,-0.6,0,0.5,2,1,1.155662062,4,2,1,3,2,2,1,2,2,2,2,1
352,3,1,72,0,0.6,0,0.6,0,0.6,0.6,0,1.2,0.940649057,2,-1,1.056039013,4,2,1,3,2,1,1,2,2,2,2,2
352,3,1,97,-0.6,0,-0.6,0,-0.6,0,0,-0.6,-1.2,0.059350943,2,-1,1.160674502,4,2,1,3,2,2,1,2,1,2,1,1
352,3,1,18,0.6,0,-0.6,0,-0.6,0,0,0.6,0,0.5,2,-1,1.265422891,4,2,1,3,2,1,1,1,1,1,1,2
352,3,1,6,0.6,0.6,0,0,0,0.6,0,0.6,1.2,0.940649057,2,-1,1.020292665,4,2,1,3,1,1,1,1,1,2,1,2
352,3,1,27,0.6,0.6,0,-0.6,0,0.6,-0.6,0.6,0.6,0.799239991,3,1,1.702913996,4,2,1,3,2,1,2,1,2,2,1,2
352,3,1,98,0.6,-0.6,-0.6,0.6,-0.6,-0.6,0.6,0.6,0,0.5,4,-1,1.044881023,4,2,1,3,2,2,1,1,1,1,2,2
352,3,1,59,0,-0.6,0,0,0,-0.6,0,0,-0.6,0.200760009,1,1,1.16324487,4,2,1,3,1,2,2,1,1,1,2,1
352,3,1,30,-0.6,0.6,0,0,0,0.6,0,-0.6,0,0.5,2,-1,1.140584373,4,2,1,3,2,1,2,2,2,2,2,1
352,3,1,52,0.6,0,-0.6,0,-0.6,0,0,0.6,0,0.5,2,-1,0.894396646,4,2,1,3,2,2,2,1,1,2,2,2
352,3,1,117,0.6,0.6,0,-0.6,0,0.6,-0.6,0.6,0.6,0.799239991,3,-1,0.7940134,4,2,1,3,1,1,2,1,1,2,1,2
352,3,1,63,-0.6,0,0,-0.6,0,0,-0.6,-0.6,-1.2,0.059350943,2,1,0.880521176,4,2,1,3,1,1,2,2,1,1,1,1
352,3,1,25,0.6,0,0,-0.6,0,0,-0.6,0.6,0,0.5,2,-1,1.156166693,4,2,1,3,2,1,2,1,2,1,1,2
352,3,1,60,-0.6,-0.6,0,0,0,-0.6,0,-0.6,-1.2,0.059350943,2,-1,0.942119341,4,2,1,3,1,2,2,2,1,1,2,1
352,3,1,78,0,-0.6,0,-0.6,0,-0.6,-0.6,0,-1.2,0.059350943,2,1,1.310831468,4,2,1,3,2,2,2,1,2,1,1,1
352,3,2,100,0,-0.6,0,0.6,0,-0.6,0.6,0,0,0.5,2,-1,1.223961384,4,2,1,3,1,2,1,2,1,1,2,2
352,3,2,2,0,0,0.6,0.6,0.6,0,0.6,0,1.2,0.940649057,2,1,0.800986203,4,2,1,3,1,1,1,1,2,1,2,1
352,3,2,38,0,-0.6,0,0.6,0,-0.6,0.6,0,0,0.5,2,-1,1.192767321,4,2,1,3,1,2,1,1,1,1,2,1
352,3,2,84,0,-0.6,0,0,0,-0.6,0,0,-0.6,0.200760009,1,-1,1.287987251,4,2,1,3,2,2,2,1,2,1,2,1
352,3,2,110,-0.6,0.6,0,0.6,0,0.6,0.6,-0.6,0.6,0.799239991,3,-1,1.306443402,4,2,1,3,2,1,1,2,2,2,2,1
352,3,2,94,-0.6,0.6,0,0,0,0.6,0,-0.6,0,0.5,2,1,1.360760853,4,2,1,3,1,1,1,2,1,2,1,1
352,3,2,58,0.6,0,0,0,0,0,0,0.6,0.6,0.799239991,1,1,0.879662106,4,2,1,3,1,2,2,1,1,2,2,2
352,3,2,64,-0.6,0,0,0,0,0,0,-0.6,-0.6,0.200760009,1,1,1.18577707,4,2,1,3,1,1,1,2,1,1,1,1
352,3,2,24,0.6,0,-0.6,-0.6,-0.6,0,-0.6,0.6,-0.6,0.200760009,3,-1,1.101020962,4,2,1,3,2,1,2,1,1,1,1,2
352,3,2,83,0,-0.6,0,0.6,0,-0.6,0.6,0,0,0.5,2,1,1.188828805,4,2,1,3,2,2,1,1,2,1,2,1
352,3,2,28,-0.6,0.6,-0.6,-0.6,-0.6,0.6,-0.6,-0.6,-1.2,0.059350943,4,-1,0.937102454,4,2,1,3,2,1,2,2,1,2,1,1
352,3,2,107,0,0,-0.6,0,-0.6,0,0,0,-0.6,0.200760009,1,-1,1.092063164,4,2,1,3,2,1,1,2,1,1,1,2
352,3,2,93,-0.6,0.6,0,-0.6,0,0.6,-0.6,-0.6,-0.6,0.200760009,3,-1,1.193893931,4,2,1,3,1,1,2,2,1,2,1,1
352,3,2,114,0,-0.6,0.6,-0.6,0.6,-0.6,-0.6,0,-0.6,0.200760009,3,1,1.127441729,4,2,1,3,1,2,2,2,2,1,1,2
352,3,2,45,0,0,-0.6,0.6,-0.6,0,0.6,0,0,0.5,2,-1,1.059486583,4,2,1,3,2,2,1,1,1,2,2,1
352,3,2,10,-0.6,0,-0.6,-0.6,-0.6,0,-0.6,-0.6,-1.8,0.015601662,3,-1,1.166729389,4,2,1,3,2,2,2,2,1,2,1,1
352,3,2,7,0.6,0.6,0,0.6,0,0.6,0.6,0.6,1.8,0.984398338,3,-1,1.072230312,4,2,1,3,1,1,1,1,1,2,2,2
352,3,2,102,0.6,0,0,0,0,0,0,0.6,0.6,0.799239991,1,-1,0.879375065,4,2,1,3,1,1,2,1,1,1,2,2
352,3,2,26,0,0.6,-0.6,0,-0.6,0.6,0,0,0,0.5,2,-1,1.111916886,4,2,1,3,2,1,2,1,1,2,2,1
352,3,2,79,-0.6,-0.6,0.6,0,0.6,-0.6,0,-0.6,-0.6,0.200760009,3,1,0.682449585,4,2,1,3,1,2,1,2,2,1,1,1
352,3,2,119,0,0,-0.6,0.6,-0.6,0,0.6,0,0,0.5,2,-1,1.378811247,4,2,1,3,2,2,1,2,1,2,2,2
352,3,2,103,0,0,0,-0.6,0,0,-0.6,0,-0.6,0.200760009,1,1,1.362128318,4,2,1,3,2,2,2,1,2,2,1,1
352,3,2,67,-0.6,-0.6,-0.6,0,-0.6,-0.6,0,-0.6,-1.8,0.015601662,3,-1,0.858498396,4,2,1,3,2,2,1,2,1,1,1,1
352,3,2,75,0,0,0,-0.6,0,0,-0.6,0,-0.6,0.200760009,1,-1,1.274460062,4,2,1,3,2,1,2,1,2,1,1,1
352,3,2,111,0,0,0.6,0,0.6,0,0,0,0.6,0.799239991,1,1,1.464376132,4,2,1,3,1,2,2,1,2,2,2,1
352,3,2,104,-0.6,0,0.6,0,0.6,0,0,-0.6,0,0.5,2,1,1.141502972,4,2,1,3,1,2,1,2,2,2,1,1
352,3,2,31,0,0.6,-0.6,-0.6,-0.6,0.6,-0.6,0,-0.6,0.200760009,3,-1,0.640083848,4,2,1,3,2,1,2,2,1,2,1,2
352,3,2,50,-0.6,0,0,0.6,0,0,0.6,-0.6,0,0.5,2,1,0.900292447,4,2,1,3,1,1,1,2,1,1,2,1
352,3,2,20,0,0.6,-0.6,0.6,-0.6,0.6,0.6,0,0.6,0.799239991,3,1,1.218496658,4,2,1,3,2,1,1,1,1,2,2,1
352,3,2,34,0,0,0.6,0,0.6,0,0,0,0.6,0.799239991,1,1,1.148107309,4,2,1,3,1,2,1,1,2,2,1,1
352,3,2,120,0.6,0.6,0.6,-0.6,0.6,0.6,-0.6,0.6,1.2,0.940649057,4,1,1.00989761,4,2,1,3,1,1,2,1,2,2,1,2
352,3,2,36,0.6,0,0,0,0,0,0,0.6,0.6,0.799239991,1,-1,0.859110454,4,2,1,3,1,2,1,1,1,2,1,2
352,3,2,14,0,0,-0.6,0,-0.6,0,0,0,-0.6,0.200760009,1,-1,1.193498437,4,2,1,3,2,2,2,2,1,2,2,2
352,3,2,41,-0.6,0.6,0,0,0,0.6,0,-0.6,0,0.5,2,-1,1.120762811,4,2,1,3,1,1,2,2,1,2,2,1
352,3,2,65,-0.6,0,-0.6,0,-0.6,0,0,-0.6,-1.2,0.059350943,2,1,0.80368692,4,2,1,3,2,1,1,2,1,1,1,1
352,3,2,74,0,0,0,0.6,0,0,0.6,0,0.6,0.799239991,1,-1,1.029470449,4,2,1,3,2,2,1,2,2,2,2,2
352,3,2,96,0,0,0,-0.6,0,0,-0.6,0,-0.6,0.200760009,1,1,0.6671502,4,2,1,3,1,2,2,1,1,2,1,1
352,3,2,68,0.6,0.6,0,0.6,0,0.6,0.6,0.6,1.8,0.984398338,3,-1,1.000461866,4,2,1,3,2,1,1,1,2,2,2,2
352,3,2,12,-0.6,0,0,0,0,0,0,-0.6,-0.6,0.200760009,1,-1,1.168984662,4,2,1,3,2,2,2,2,2,2,2,1
352,3,2,44,0.6,-0.6,0,0,0,-0.6,0,0.6,0,0.5,2,-1,1.234095742,4,2,1,3,2,2,1,1,2,1,1,2
352,3,2,17,0.6,0,-0.6,0.6,-0.6,0,0.6,0.6,0.6,0.799239991,3,-1,1.0586737,4,2,1,3,2,1,1,1,1,1,2,2
352,3,2,11,-0.6,0,0,-0.6,0,0,-0.6,-0.6,-1.2,0.059350943,2,1,0.64702278,4,2,1,3,2,2,2,2,2,2,1,1
352,3,2,108,0.6,-0.6,0,-0.6,0,-0.6,-0.6,0.6,-0.6,0.200760009,3,1,0.815607158,4,2,1,3,1,2,2,1,1,1,1,2
352,3,2,22,0.6,0,0,0,0,0,0,0.6,0.6,0.799239991,1,-1,1.216785018,4,2,1,3,2,1,2,1,2,1,2,2
352,3,2,42,0,0.6,0.6,-0.6,0.6,0.6,-0.6,0,0.6,0.799239991,3,1,0.684249492,4,2,1,3,1,1,2,2,2,2,1,2
352,3,2,56,-0.6,0,0,0.6,0,0,0.6,-0.6,0,0.5,2,1,0.800033049,4,2,1,3,1,2,1,2,1,2,2,1
352,3,2,13,0,0,-0.6,-0.6,-0.6,0,-0.6,0,-1.2,0.059350943,2,-1,0.657200588,4,2,1,3,2,2,2,2,1,2,1,2
352,3,2,43,0.6,-0.6,-0.6,0,-0.6,-0.6,0,0.6,-0.6,0.200760009,3,-1,1.382227342,4,2,1,3,2,2,1,1,1,1,1,2
352,3,2,40,0,0,0.6,-0.6,0.6,0,-0.6,0,0,0.5,2,1,1.260160018,4,2,1,3,1,1,2,2,2,1,1,2
352,3,2,23,0.6,0,-0.6,0,-0.6,0,0,0.6,0,0.5,2,-1,1.057769812,4,2,1,3,2,1,2,1,1,1,2,2
352,3,2,39,0,0,0,-0.6,0,0,-0.6,0,-0.6,0.200760009,1,1,0.77623739,4,2,1,3,1,1,2,2,1,1,1,2
352,3,2,66,0,-0.6,0,-0.6,0,-0.6,-0.6,0,-1.2,0.059350943,2,1,0.992272133,4,2,1,3,1,2,2,1,1,1,1,1
352,3,2,3,0,0.6,0,0,0,0.6,0,0,0.6,0.799239991,1,-1,1.116675129,4,2,1,3,1,1,1,1,1,2,1,1
352,3,2,32,0,0.6,-0.6,0,-0.6,0.6,0,0,0,0.5,2,-1,0.874784805,4,2,1,3,2,1,2,2,1,2,2,2
352,3,2,8,0,0,0,0.6,0,0,0.6,0,0.6,0.799239991,1,-1,1.142447915,4,2,1,3,1,1,1,1,1,1,2,1
352,3,2,118,-0.6,0,-0.6,0.6,-0.6,0,0.6,-0.6,-0.6,0.200760009,3,-1,1.417703412,4,2,1,3,2,2,1,2,1,2,2,1
352,3,2,49,0,0.6,0,0.6,0,0.6,0.6,0,1.2,0.940649057,2,-1,0.932415373,4,2,1,3,1,1,1,2,1,2,2,2
352,3,2,95,-0.6,0.6,-0.6,0,-0.6,0.6,0,-0.6,-0.6,0.200760009,3,-1,1.266365097,4,2,1,3,2,1,1,2,1,2,1,1
352,3,2,99,0.6,-0.6,-0.6,0,-0.6,-0.6,0,0.6,-0.6,0.200760009,3,1,0.897909562,4,2,1,3,2,2,2,1,1,1,2,2
352,3,2,16,0.6,0,0,0.6,0,0,0.6,0.6,1.2,0.940649057,2,1,0.851657311,4,2,1,3,2,1,1,1,2,1,2,2
354,1,1,107,0,0.9,-0.6,0,0.9,-0.6,0,0,0.3,0.666139425,2,-1,6.905888889,4,1,2,3,1,2,1,2,2,1,1,2
354,1,1,232,0,-0.9,0.6,0,-0.9,0.6,0,0,-0.3,0.333860575,2,-1,4.679395455,4,1,2,3,2,1,2,2,1,2,2,2
354,1,1,148,0,-0.9,-0.6,0.3,-0.9,-0.6,0.3,0,-1.2,0.059350943,3,1,7.84570506,4,1,2,3,2,2,1,2,1,1,2,1
354,1,1,200,0,0.9,0,-0.3,0.9,0,-0.3,0,0.6,0.799239991,2,-1,6.132566728,4,1,2,3,1,2,2,2,2,2,1,1
354,1,1,142,0,0,0,0.3,0,0,0.3,0,0.3,0.666139425,1,-1,6.140050662,4,1,2,3,1,1,1,2,1,1,2,1
354,1,1,160,0,-0.9,0.6,-0.3,-0.9,0.6,-0.3,0,-0.6,0.200760009,3,-1,5.237785878,4,1,2,3,2,1,2,2,1,2,1,1
354,1,1,174,0,-0.9,0,0,-0.9,0,0,0,-0.9,0.11181577,1,-1,4.000214169,4,1,2,3,2,2,2,2,1,2,2,1
354,1,1,81,0,0,-0.6,0,0,-0.6,0,0,-0.6,0.200760009,1,1,6.51325007,4,1,2,3,2,2,1,1,2,1,1,2
354,1,1,5,0,0.9,0,0.3,0.9,0,0.3,0,1.2,0.940649057,2,1,4.874160431,4,1,2,3,1,1,1,1,2,1,2,1
354,1,1,67,0,0,0.6,0,0,0.6,0,0,0.6,0.799239991,1,1,8.005498254,4,1,2,3,2,1,2,1,2,2,2,1
354,1,1,124,0,-0.9,0,0,-0.9,0,0,0,-0.9,0.11181577,1,-1,2.877478679,4,1,2,3,2,1,1,1,1,1,1,1
354,1,1,182,0,0,0,0,0,0,0,0,0,0.5,0,-1,5.159333039,4,1,2,3,2,1,1,2,2,1,1,1
354,1,1,27,0,0.9,0,0,0.9,0,0,0,0.9,0.88818423,1,1,4.026864158,4,1,2,3,1,1,2,1,2,1,2,2
354,1,1,39,0,0.9,-0.6,0,0.9,-0.6,0,0,0.3,0.666139425,2,1,3.154382865,4,1,2,3,1,2,1,1,2,1,1,2
354,1,1,17,0,0,0.6,0,0,0.6,0,0,0.6,0.799239991,1,-1,3.984110454,4,1,2,3,1,1,2,1,1,2,2,1
354,1,1,186,0,0,-0.6,0.3,0,-0.6,0.3,0,-0.3,0.333860575,2,1,6.176106972,4,1,2,3,2,2,1,1,2,1,2,1
354,1,1,146,0,-0.9,0,0.3,-0.9,0,0.3,0,-0.6,0.200760009,2,-1,2.908886569,4,1,2,3,2,1,1,2,1,1,2,1
354,1,1,93,0,0,0,0.3,0,0,0.3,0,0.3,0.666139425,1,1,3.512674277,4,1,2,3,1,1,1,2,1,1,2,2
354,1,1,115,0,0,0,0.3,0,0,0.3,0,0.3,0.666139425,1,1,5.18854929,4,1,2,3,2,1,1,2,2,1,2,2
354,1,1,144,0,0,-0.6,0.3,0,-0.6,0.3,0,-0.3,0.333860575,2,1,4.142621371,4,1,2,3,1,2,1,2,1,1,2,1
354,1,1,7,0,0.9,0.6,0.3,0.9,0.6,0.3,0,1.8,0.984398338,3,1,2.033067869,4,1,2,3,1,1,1,1,2,2,2,1
354,1,1,178,0,0.9,0,0,0.9,0,0,0,0.9,0.88818423,1,1,4.660709398,4,1,2,3,1,1,1,2,2,1,1,1
354,1,1,91,0,0,0,-0.3,0,0,-0.3,0,-0.3,0.333860575,1,-1,4.886159358,4,1,2,3,2,2,2,1,2,2,1,2
354,1,1,77,0,-0.9,-0.6,0,-0.9,-0.6,0,0,-1.5,0.03065343,2,-1,2.869270814,4,1,2,3,2,2,1,1,1,1,1,2
354,1,1,206,0,0.9,0.6,0,0.9,0.6,0,0,1.5,0.96934657,2,1,2.128092447,4,1,2,3,1,1,2,2,2,2,2,1
354,1,1,228,0,-0.9,0.6,-0.3,-0.9,0.6,-0.3,0,-0.6,0.200760009,3,-1,2.984077268,4,1,2,3,2,1,2,2,1,2,1,2
354,1,1,23,0,0,0,0,0,0,0,0,0,0.5,0,1,4.747412184,4,1,2,3,1,1,2,1,1,1,2,2
354,1,1,3,0,0,0.6,0.3,0,0.6,0.3,0,0.9,0.88818423,2,1,3.890056478,4,1,2,3,1,1,1,1,1,2,2,1
354,1,1,95,0,0,0.6,0.3,0,0.6,0.3,0,0.9,0.88818423,2,1,2.965469899,4,1,2,3,1,1,1,2,1,2,2,2
354,1,1,111,0,0.9,-0.6,-0.3,0.9,-0.6,-0.3,0,-2.22E-16,0.5,3,1,1.346378358,4,1,2,3,1,2,2,2,2,1,1,2
354,1,1,109,0,0.9,0,0,0.9,0,0,0,0.9,0.88818423,1,1,1.453395362,4,1,2,3,1,2,1,2,2,2,1,2
354,1,1,11,0,0,0.6,0.3,0,0.6,0.3,0,0.9,0.88818423,2,1,2.74222492,4,1,2,3,1,1,1,1,1,2,2,2
354,1,1,75,0,0,0.6,0,0,0.6,0,0,0.6,0.799239991,1,1,4.641301804,4,1,2,3,2,1,2,1,2,2,2,2
354,1,1,13,0,0.9,0,0.3,0.9,0,0.3,0,1.2,0.940649057,2,1,1.514219304,4,1,2,3,1,1,1,1,2,1,2,2
354,1,1,162,0,-0.9,0,-0.3,-0.9,0,-0.3,0,-1.2,0.059350943,2,-1,1.267288144,4,1,2,3,2,2,2,2,1,2,1,1
354,1,1,43,0,0.9,-0.6,-0.3,0.9,-0.6,-0.3,0,-2.22E-16,0.5,3,1,1.21329742,4,1,2,3,1,2,2,1,2,1,1,1
354,1,1,172,0,-0.9,0.6,0,-0.9,0.6,0,0,-0.3,0.333860575,2,-1,1.161203081,4,1,2,3,2,1,2,2,1,2,2,1
354,1,1,150,0,0,0,-0.3,0,0,-0.3,0,-0.3,0.333860575,1,-1,2.85015026,4,1,2,3,1,2,2,1,1,2,1,1
354,1,1,105,0,0.9,0.6,0,0.9,0.6,0,0,1.5,0.96934657,2,1,3.929423167,4,1,2,3,1,1,2,2,2,2,2,2
354,1,1,196,0,0,0,-0.3,0,0,-0.3,0,-0.3,0.333860575,1,-1,4.015917943,4,1,2,3,2,2,2,1,2,2,1,1
354,1,1,47,0,0,-0.6,-0.3,0,-0.6,-0.3,0,-0.9,0.11181577,2,-1,4.504586497,4,1,2,3,1,2,2,1,1,1,1,2
354,1,1,184,0,0,-0.6,0,0,-0.6,0,0,-0.6,0.200760009,1,-1,3.71165185,4,1,2,3,2,2,1,2,2,1,1,1
354,1,1,63,0,0,0,0.3,0,0,0.3,0,0.3,0.666139425,1,1,2.719805277,4,1,2,3,2,1,1,1,2,1,2,2
354,1,1,156,0,0,0.6,-0.3,0,0.6,-0.3,0,0.3,0.666139425,2,-1,3.298142137,4,1,2,3,1,1,2,2,1,2,1,1
354,1,1,176,0,0,-0.6,0,0,-0.6,0,0,-0.6,0.200760009,1,-1,3.889067743,4,1,2,3,2,2,1,1,2,1,1,1
354,1,1,55,0,0,0,0.3,0,0,0.3,0,0.3,0.666139425,1,1,3.006823295,4,1,2,3,2,1,1,1,2,1,2,1
354,1,1,53,0,0.9,0,-0.3,0.9,0,-0.3,0,0.6,0.799239991,2,1,3.080751904,4,1,2,3,1,2,2,1,2,2,1,2
354,1,1,128,0,0,0,0,0,0,0,0,0,0.5,0,-1,4.136648593,4,1,2,3,1,1,1,2,1,1,1,1
354,1,1,85,0,-0.9,-0.6,-0.3,-0.9,-0.6,-0.3,0,-1.8,0.015601662,3,-1,1.021728897,4,1,2,3,2,2,2,1,1,1,1,2
354,1,1,15,0,0.9,0.6,0.3,0.9,0.6,0.3,0,1.8,0.984398338,3,1,0.978002879,4,1,2,3,1,1,1,1,2,2,2,2
354,1,1,71,0,-0.9,0.6,0,-0.9,0.6,0,0,-0.3,0.333860575,2,-1,0.788194919,4,1,2,3,2,1,2,1,1,2,2,2
354,1,1,170,0,0,0,0,0,0,0,0,0,0.5,0,-1,3.170292939,4,1,2,3,1,2,2,2,1,2,2,1
354,1,1,97,0,0.9,0,0.3,0.9,0,0.3,0,1.2,0.940649057,2,1,2.834254214,4,1,2,3,1,1,1,2,2,1,2,2
354,1,1,198,0,0.9,0.6,-0.3,0.9,0.6,-0.3,0,1.2,0.940649057,3,1,1.299975914,4,1,2,3,1,1,2,2,2,2,1,1
354,1,1,222,0,-0.9,0,0.3,-0.9,0,0.3,0,-0.6,0.200760009,2,-1,4.044491688,4,1,2,3,2,1,1,2,1,1,2,2
354,1,1,168,0,0,0.6,0,0,0.6,0,0,0.6,0.799239991,1,-1,5.345014315,4,1,2,3,1,1,2,2,1,2,2,1
354,1,1,132,0,-0.9,0,0,-0.9,0,0,0,-0.9,0.11181577,1,-1,2.454662585,4,1,2,3,2,1,1,2,1,1,1,1
354,1,1,29,0,0.9,0.6,0,0.9,0.6,0,0,1.5,0.96934657,2,1,1.807624752,4,1,2,3,1,1,2,1,2,2,2,2
354,1,1,9,0,0,0,0.3,0,0,0.3,0,0.3,0.666139425,1,1,3.492433615,4,1,2,3,1,1,1,1,1,1,2,2
354,1,1,119,0,0,0.6,0,0,0.6,0,0,0.6,0.799239991,1,1,4.343543187,4,1,2,3,2,1,2,2,2,2,2,2
354,1,2,138,0,-0.9,0,0.3,-0.9,0,0.3,0,-0.6,0.200760009,2,-1,1.880884852,4,1,2,3,2,1,1,1,1,1,2,1
354,1,2,113,0,0.9,0,-0.3,0.9,0,-0.3,0,0.6,0.799239991,2,1,1.044595693,4,1,2,3,1,2,2,2,2,2,1,2
354,1,2,51,0,0.9,-0.6,-0.3,0.9,-0.6,-0.3,0,-2.22E-16,0.5,3,1,1.331943517,4,1,2,3,1,2,2,1,2,1,1,2
354,1,2,230,0,-0.9,0,-0.3,-0.9,0,-0.3,0,-1.2,0.059350943,2,-1,1.216116853,4,1,2,3,2,2,2,2,1,2,1,2
354,1,2,136,0,0,-0.6,0.3,0,-0.6,0.3,0,-0.3,0.333860575,2,1,3.289603781,4,1,2,3,1,2,1,1,1,1,2,1
354,1,2,101,0,0,0.6,0,0,0.6,0,0,0.6,0.799239991,1,1,6.605919475,4,1,2,3,1,1,2,2,1,2,2,2
354,1,2,158,0,0,0,-0.3,0,0,-0.3,0,-0.3,0.333860575,1,1,4.536074443,4,1,2,3,1,2,2,2,1,2,1,1
354,1,2,69,0,-0.9,0,0,-0.9,0,0,0,-0.9,0.11181577,1,-1,1.421397996,4,1,2,3,2,1,2,1,1,1,2,2
354,1,2,202,0,0,0.6,-0.3,0,0.6,-0.3,0,0.3,0.666139425,2,1,2.996467241,4,1,2,3,2,1,2,2,2,2,1,1
354,1,2,19,0,0.9,0,0,0.9,0,0,0,0.9,0.88818423,1,1,2.121335182,4,1,2,3,1,1,2,1,2,1,2,1
354,1,2,152,0,-0.9,0.6,-0.3,-0.9,0.6,-0.3,0,-0.6,0.200760009,3,-1,1.003684661,4,1,2,3,2,1,2,1,1,2,1,1
354,1,2,130,0,0,-0.6,0,0,-0.6,0,0,-0.6,0.200760009,1,1,2.09226399,4,1,2,3,1,2,1,2,1,1,1,1
354,1,2,57,0,0,0.6,0.3,0,0.6,0.3,0,0.9,0.88818423,2,1,2.849717133,4,1,2,3,2,1,1,1,2,2,2,1
354,1,2,238,0,0,-0.6,0.3,0,-0.6,0.3,0,-0.3,0.333860575,2,1,4.634894188,4,1,2,3,2,2,1,2,2,1,2,2
354,1,2,204,0,0,0,-0.3,0,0,-0.3,0,-0.3,0.333860575,1,-1,2.137467635,4,1,2,3,2,2,2,2,2,2,1,1
354,1,2,83,0,0,0,0,0,0,0,0,0,0.5,0,-1,1.810573508,4,1,2,3,2,2,1,1,2,2,1,2
354,1,2,192,0,0,0,0.3,0,0,0.3,0,0.3,0.666139425,1,1,3.608795701,4,1,2,3,2,1,1,2,2,1,2,1
354,1,2,45,0,0.9,0,-0.3,0.9,0,-0.3,0,0.6,0.799239991,2,1,0.98845678,4,1,2,3,1,2,2,1,2,2,1,1
354,1,2,234,0,-0.9,0,0,-0.9,0,0,0,-0.9,0.11181577,1,-1,1.15174852,4,1,2,3,2,2,2,2,1,2,2,2
354,1,2,21,0,0.9,0.6,0,0.9,0.6,0,0,1.5,0.96934657,2,1,0.951971105,4,1,2,3,1,1,2,1,2,2,2,1
354,1,2,214,0,0,-0.6,0,0,-0.6,0,0,-0.6,0.200760009,1,-1,3.456843959,4,1,2,3,1,2,1,2,1,1,1,2
354,1,2,122,0,0,-0.6,0,0,-0.6,0,0,-0.6,0.200760009,1,-1,2.945460169,4,1,2,3,1,2,1,1,1,1,1,1
354,1,2,166,0,-0.9,0,0,-0.9,0,0,0,-0.9,0.11181577,1,-1,3.787616732,4,1,2,3,2,2,2,1,1,2,2,1
354,1,2,117,0,0,0.6,0.3,0,0.6,0.3,0,0.9,0.88818423,2,1,3.266011,4,1,2,3,2,1,1,2,2,2,2,2
354,1,2,87,0,-0.9,0,-0.3,-0.9,0,-0.3,0,-1.2,0.059350943,2,-1,1.504264901,4,1,2,3,2,2,2,1,1,2,1,2
354,1,2,218,0,-0.9,-0.6,0,-0.9,-0.6,0,0,-1.5,0.03065343,2,-1,1.007345374,4,1,2,3,2,2,1,2,1,1,1,2
354,1,2,190,0,0.9,-0.6,0.3,0.9,-0.6,0.3,0,0.6,0.799239991,3,1,1.28448631,4,1,2,3,1,2,1,2,2,1,2,1
354,1,2,212,0,0,0,0,0,0,0,0,0,0.5,0,1,2.655644956,4,1,2,3,2,2,2,2,2,2,2,1
354,1,2,25,0,0,0.6,0,0,0.6,0,0,0.6,0.799239991,1,-1,2.928268846,4,1,2,3,1,1,2,1,1,2,2,2
354,1,2,236,0,0,-0.6,0,0,-0.6,0,0,-0.6,0.200760009,1,-1,3.173393255,4,1,2,3,2,2,1,2,2,1,1,2
354,1,2,37,0,0,0,0,0,0,0,0,0,0.5,0,-1,3.06174083,4,1,2,3,1,2,1,1,1,2,1,2
354,1,2,59,0,-0.9,0,0.3,-0.9,0,0.3,0,-0.6,0.200760009,2,1,2.965454845,4,1,2,3,2,1,1,1,1,1,2,2
354,1,2,41,0,0.9,0,0,0.9,0,0,0,0.9,0.88818423,1,1,1.397877744,4,1,2,3,1,2,1,1,2,2,1,2
354,1,2,180,0,0.9,-0.6,0,0.9,-0.6,0,0,0.3,0.666139425,2,1,0.862813248,4,1,2,3,1,2,1,2,2,1,1,1
354,1,2,99,0,0.9,0.6,0.3,0.9,0.6,0.3,0,1.8,0.984398338,3,1,0.869344712,4,1,2,3,1,1,1,2,2,2,2,2
354,1,2,126,0,-0.9,-0.6,0,-0.9,-0.6,0,0,-1.5,0.03065343,2,-1,1.62776264,4,1,2,3,2,2,1,1,1,1,1,1
354,1,2,35,0,0,-0.6,0,0,-0.6,0,0,-0.6,0.200760009,1,-1,0.940310538,4,1,2,3,1,2,1,1,1,1,1,2
354,1,2,194,0,0,-0.6,0.3,0,-0.6,0.3,0,-0.3,0.333860575,2,1,3.456953097,4,1,2,3,2,2,1,2,2,1,2,1
354,1,2,220,0,0,-0.6,0.3,0,-0.6,0.3,0,-0.3,0.333860575,2,1,2.656943311,4,1,2,3,1,2,1,2,1,1,2,2
