Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22
549,1.28093589841627,0.0228866792219302,0.0486779982307549,0.0788039807164462,0.505068486128338,1.21235611390927,1.98880402409412,0.0198140269541268,0.0308918468165223,0.0668125019644056,0.562826177753182,0.808828481067827,2.16312885931011,0.0307976029850208,1,0.0461772348712955,3.26391669220711,0.778045169071562,1.45077575652811,1.28221349784737,1.03449702285192
550,0.196174653189505,30.1414803165888,0.135681272413778,0.115441084280669,11.4395660330483,0.0562816140070416,0.0478884586291148,7.62474885861937,6.47453560890682,0.0335437915242504,3.45354751031889,2.88527412113964,0.0160945507741148,1.98412164858623,1,0.237430267258507,0.689117283424202,14.299430166384,0.444629902479335,0.746970259687651,1.77581252292946
551,18.0885518643597,7.00708347163604,4.7875173345013,5.48646258213829,7.42245177634457,4.96266230717364,5.7876415108336,1.99713447457222,2.3191589809063,1.57875802744229,2.37295766922234,2.82184620726865,1.89577721627226,0.769885984863848,1,25.7093343452861,19.6151552045051,23.5774123365826,2.75508354979428,4.30209355237377,8.45909646974515
553,25.6912827239288,0.00207617633279722,0.00163942468015944,0.00237762363243511,7.55141014437131,5.97111597496485,9.1492960361744,0.000598296776516968,0.00086818258397827,0.000678067231591178,2.01483117792921,3.29365709243297,2.564160843324,0.000292352582940397,1,0.0544685933573903,0.0322339372673697,1.836217775722,5.21735901440961,7.94451998657054,11.8974760053638
555,47.7339333925383,3.82542227160264,4.71594971379017,4.02379427672003,10.3411420097599,12.6192826435777,10.8235121668327,1.08038310686514,0.929944245492354,1.1378130257922,3.26993180179356,2.80381015484309,3.40470114452071,0.310676477577964,1,5.41887006636826,13.9697948702077,14.1512875778472,12.4174912585137,18.1020778215803,13.683699375185
556,69.6466232340582,0.00538340116923378,0.0103907987549773,0.00534225388992716,11.4783531986729,22.0968783282281,11.5419168441012,0.00223154847537772,0.00116783990015133,0.00220186063126714,4.38059727008255,2.31358112599165,4.37682604063953,0.000566724970982143,1,0.008168616705362,0.0133150858124641,0.289265290949851,4.40035379233686,8.64507210074663,15.8966135724436
557,0.305907769569517,0.770722892282174,0.0907661263974301,0.531993712455826,0.807115968598271,0.106881431489975,0.641484489614981,0.263893356065835,1.57986615597684,0.182449165278102,0.328666650988541,2.34157598761216,0.250419139698495,0.616022916982468,1,1.20528106529793,0.175996437672398,3.25065358010528,0.816527370813187,0.93792358245841,1.35344029271507
558,0.0258516596437557,9.81654919667297,0.00701820469318332,0.0136956134789997,7.98284887977117,0.00645398964891265,0.0125445240367706,2.05206785275959,3.52016139746636,0.00342263797490996,1.98081717968181,3.35770971491243,0.00367611216694907,0.930334903082094,1,5.40787866203859,2.57728781147927,12.810343143705,0.264486466286897,0.41678964880478,0.62988599519188
559,20.5315884288162,20.45208099272,21.9525862923028,58.2452077674638,4.58321002412435,4.88962576757333,12.5353649276684,4.87468714410539,12.5536441523215,13.2863537867452,1.29867237616237,3.24368619514866,3.41390172825678,3.42223863476137,1,22.8477956257931,13.9428228515648,15.3853295794554,2.18553053187434,3.48096803699916,6.01232050813815
562,51.8210803732609,0.00339642054441539,0.00896773106444062,0.0034999228811028,8.85656422868808,20.6877432119274,8.91079081259444,0.00197535006825028,0.000791610965701418,0.00203614909894688,4.27870670823842,1.84768286216972,4.20680079646135,0.000535373647711285,1,0.0678228466056416,0.397364621653515,0.189566731918293,3.90813461328589,7.58120724390833,11.8657726003801
563,15.8688786700401,0.017741197774878,0.00289949818072227,0.0028966563902572,17.4367789845335,3.13349705079998,2.9816984293193,0.00416068748198016,0.00416159079170632,0.000711698462013887,4.11539285271456,3.70655650795652,0.708869877036153,0.00116169916902746,1,0.050075086071656,0.37063303730856,26.6869664272896,16.5184276370989,33.2061797049801,66.4054687631639
564,28.495921630233,16.1515789537659,11.5551863118524,10.4084661448477,10.3705690974421,7.42070961179459,6.70286252568994,4.30812079551832,3.90381205449466,2.81882024198416,3.17465919362997,2.88013492916892,2.088403382334,1.23873619689853,1,9.20933926155963,11.5363055119058,32.1575734603995,4.5713808144727,6.90455462357294,14.162494498278
565,54.6418522412985,2.34336523477194,2.31571783972248,2.47332802406153,12.1605484938162,12.0240056145348,12.6763416360456,0.572044724762169,0.609919605561866,0.603354965571679,3.20878007966653,3.37556631813962,3.34624091992362,0.177091617403616,1,3.43948308766251,3.85061244552165,6.35236596881477,4.64277388670604,7.66596567714391,16.404827920812
566,11.9113533726797,1.09807876880973,0.691286829150255,2.78665739779869,3.77947001272654,2.46660253525953,10.0216122265535,0.247395895678352,0.977653809825712,0.609842718970035,0.930396007073261,3.68859499641641,2.40589654208119,0.252632553531465,1,8.97874034464624,2.50451026019436,8.75676229939784,1.15106636092009,1.9361959768681,4.4504846268906
568,9.21100374199487,45.7141947445992,8.12859015331695,8.11590196310502,11.9320969178227,2.21764862500185,2.21545992460088,10.4969267300292,10.4282947180337,1.96497118650689,3.23355660901693,3.21579418196997,0.636321358997011,2.84565510920344,1,5.36575859330048,6.79618792929396,9.38048695933163,5.2655930562505,8.41469993776992,17.9873356833065
569,7.01470841396724,2.71047152765489,1.33007702500342,0.602616687940268,6.81840817210991,3.21896348047648,1.41919405058634,1.31958268027628,0.568046155281686,0.286881254794586,3.87803864165343,1.59378315660603,0.760462275704337,0.325261858143659,1,8.71296610871034,59.2320221397889,28.5930190232001,1.27267418886678,2.24374059930353,4.93726085481376
570,2.66073222521431,2.59849904887863,24.1358060233391,4.67849634125454,0.703288429706665,6.18396955474854,1.24694109276572,6.06971502008941,1.21647594484758,10.5155949977706,1.84188387479774,0.381397944434102,3.13984659351693,3.04059597602621,1,5.56415229653598,3.21231842869132,1.64645891562472,0.337652202966071,0.50480416935765,0.851227537106865
571,2.64906901610143,1.67546056281354,1.92874618737142,39.5247945349364,0.600685812986003,0.689890919142659,12.428093115277,0.440388533867368,8.15604957566583,9.57148742130805,0.183511882039424,3.05154227258584,3.59659716479188,2.35960521328492,1,2.38747940470674,0.996179123601999,1.43363163002596,0.477869867257843,0.383467786416735,0.808755702950453
572,71.4068009963883,0.0130113032496919,0.0125075067601755,0.0159199979985922,13.7294839266003,12.7111239131792,17.7870869558305,0.00296272005380266,0.00374577497473948,0.00360627123610621,2.95592330678086,4.09288613477527,3.79209291891062,0.00100507638205237,1,0.0369547180694512,0.218198923680935,1.47183141137995,4.02395452247784,7.02449905451392,17.6445704073572
